otu_id,phylum,genus,Oxygen_Preference,Oxygen_Preference_prob,Oxygen_Preference_source,Oxygen_Preference_auc,Gram_Status,Gram_Status_prob,Gram_Status_source,Gram_Status_auc,Motility,Motility_prob,Motility_source,Motility_auc,Spore_Formation,Spore_Formation_prob,Spore_Formation_source,Spore_Formation_auc,Lactose,Lactose_prob,Lactose_source,Lactose_auc,Salicin,Salicin_prob,Salicin_source,Salicin_auc,Glycerol,Glycerol_prob,Glycerol_source,Glycerol_auc,Melibiose,Melibiose_prob,Melibiose_source,Melibiose_auc,Maltose,Maltose_prob,Maltose_source,Maltose_auc,Sucrose,Sucrose_prob,Sucrose_source,Sucrose_auc,Trehalose,Trehalose_prob,Trehalose_source,Trehalose_auc,Sorbitol,Sorbitol_prob,Sorbitol_source,Sorbitol_auc
AB231038.1.1365,Bacillota,Incertae Sedis,anaerobic,0.607,SNE_predicted,0.7874457174470512,positive,0.56,SNE_predicted,0.7491987179487181,0,0.766,SNE_predicted,0.6181818181818182,0,0.835,SNE_predicted,0.5636363636363636,0,0.508,SNE_predicted,0.612962962962963,0,0.856,SNE_predicted,0.4560117302052785,0,0.887,SNE_predicted,0.6527777777777778,0,0.829,SNE_predicted,0.5305555555555554,1,0.627,SNE_predicted,0.6324137931034484,0,0.602,SNE_predicted,0.5872576177285318,0,0.628,SNE_predicted,0.5538651315789473,0,0.971,SNE_predicted,0.7096774193548386
AB233029.1.1493,Bacillota,Mediterraneibacter,anaerobic,0.824,SNE_predicted,0.7874457174470512,positive,0.907,SNE_predicted,0.7491987179487181,0,0.867,SNE_predicted,0.6181818181818182,0,0.559,SNE_predicted,0.5636363636363636,1,0.525,SNE_predicted,0.612962962962963,0,0.706,SNE_predicted,0.4560117302052785,0,0.946,SNE_predicted,0.6527777777777778,0,0.849,SNE_predicted,0.5305555555555554,1,0.794,SNE_predicted,0.6324137931034484,0,0.645,SNE_predicted,0.5872576177285318,0,0.657,SNE_predicted,0.5538651315789473,0,0.978,SNE_predicted,0.7096774193548386
AB234418.1.1355,Bacteroidota,Alistipes,anaerobic,0.763,SNE_predicted,0.8397338985003557,positive,0.646,SNE_predicted,0.7907925407925409,0,0.804,SNE_predicted,0.6391401701746529,0,0.879,SNE_predicted,0.5636363636363636,0,0.504,SNE_predicted,0.744343891402715,0,0.7,SNE_predicted,0.8064516129032258,0,0.931,SNE_predicted,0.6015625,0,0.771,SNE_predicted,0.8125,1,0.725,SNE_predicted,0.6463844797178131,0,0.527,SNE_predicted,0.6103678929765886,0,0.615,SNE_predicted,0.5638888888888889,0,0.94,SNE_predicted,0.7096774193548386
AB234447.1.1351,Bacillota,NK4A214 group,anaerobic,0.877,SNE_predicted,0.7874457174470512,positive,0.858,SNE_predicted,0.7491987179487181,0,0.798,SNE_predicted,0.6181818181818182,0,0.725,SNE_predicted,0.5636363636363636,0,0.649,SNE_predicted,0.612962962962963,0,0.923,SNE_predicted,0.4560117302052785,0,0.964,SNE_predicted,0.6527777777777778,0,0.905,SNE_predicted,0.5305555555555554,0,0.502,SNE_predicted,0.6324137931034484,0,0.779,SNE_predicted,0.5872576177285318,0,0.66,SNE_predicted,0.5538651315789473,0,0.99,SNE_predicted,0.7096774193548386
AB234451.1.1349,Bacillota,Papillibacter,anaerobic,0.751,SNE_predicted,0.7874457174470512,positive,0.762,SNE_predicted,0.7491987179487181,0,0.653,SNE_predicted,0.6181818181818182,0,0.712,SNE_predicted,0.5636363636363636,1,0.57,SNE_predicted,0.612962962962963,0,0.83,SNE_predicted,0.4560117302052785,0,0.915,SNE_predicted,0.6527777777777778,0,0.879,SNE_predicted,0.5305555555555554,1,0.682,SNE_predicted,0.6324137931034484,1,0.549,SNE_predicted,0.5872576177285318,0,0.725,SNE_predicted,0.5538651315789473,0,0.963,SNE_predicted,0.7096774193548386
AB234463.1.1349,Bacillota,Oscillibacter,anaerobic,0.805,SNE_predicted,0.7874457174470512,positive,0.637,SNE_predicted,0.7491987179487181,0,0.627,SNE_predicted,0.6181818181818182,0,0.73,SNE_predicted,0.5636363636363636,0,0.51,SNE_predicted,0.612962962962963,0,0.842,SNE_predicted,0.4560117302052785,0,0.926,SNE_predicted,0.6527777777777778,0,0.892,SNE_predicted,0.5305555555555554,1,0.728,SNE_predicted,0.6324137931034484,0,0.642,SNE_predicted,0.5872576177285318,0,0.522,SNE_predicted,0.5538651315789473,0,0.972,SNE_predicted,0.7096774193548386
AB234520.1.1316,Pseudomonadota,Incertae Sedis,anaerobic,0.718,SNE_predicted,0.8687942652662888,negative,0.532,SNE_predicted,0.7907925407925409,0,0.728,SNE_predicted,0.6391401701746529,0,0.815,SNE_predicted,0.5636363636363636,0,0.532,SNE_predicted,0.6889740796603542,0,0.794,SNE_predicted,0.6281256411184727,0,0.893,SNE_predicted,0.6085174663299663,0,0.879,SNE_predicted,0.7107286634460547,1,0.663,SNE_predicted,0.6555461877341289,0,0.594,SNE_predicted,0.5784892335737412,0,0.647,SNE_predicted,0.5276327504123557,0,0.927,SNE_predicted,0.7096774193548386
AB234524.1.1350,Pseudomonadota,Oxalobacter,anaerobic,0.607,SNE_predicted,0.8687942652662888,negative,0.545,SNE_predicted,0.7907925407925409,0,0.684,SNE_predicted,0.6391401701746529,0,0.913,SNE_predicted,0.5636363636363636,0,0.57,SNE_predicted,0.6889740796603542,0,0.835,SNE_predicted,0.6281256411184727,0,0.885,SNE_predicted,0.6085174663299663,0,0.863,SNE_predicted,0.7107286634460547,0,0.576,SNE_predicted,0.6555461877341289,0,0.67,SNE_predicted,0.5784892335737412,0,0.769,SNE_predicted,0.5276327504123557,0,0.97,SNE_predicted,0.7096774193548386
AB234525.1.1348,Pseudomonadota,Massilia,aerobic,0.829,SNE_predicted,0.8687942652662888,negative,0.632,SNE_predicted,0.7907925407925409,0,0.747,SNE_predicted,0.6391401701746529,0,0.92,SNE_predicted,0.5636363636363636,0,0.778,SNE_predicted,0.6889740796603542,0,0.898,SNE_predicted,0.6281256411184727,0,0.709,SNE_predicted,0.6085174663299663,0,0.866,SNE_predicted,0.7107286634460547,0,0.761,SNE_predicted,0.6555461877341289,0,0.614,SNE_predicted,0.5784892335737412,0,0.557,SNE_predicted,0.5276327504123557,0,0.979,SNE_predicted,0.7096774193548386
AB237713.1.1455,Bacillota,Anaerotignum,anaerobic,,Traitar,,positive,,Traitar,,1,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,1,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,
AB238924.1.1486,Bacteroidota,Parabacteroides,anaerobic,,Traitar,,negative,,Traitar,,0,,Traitar,,0,,Traitar,,1,,Traitar,,0,,Traitar,,0,,Traitar,,1,,Traitar,,1,,Traitar,,1,,Traitar,,1,,Traitar,,0,,Traitar,
AB238927.1.1486,Bacteroidota,Parabacteroides,anaerobic,,Traitar,,negative,,Traitar,,0,,Traitar,,0,,Traitar,,1,,Traitar,,0,,Traitar,,0,,Traitar,,1,,Traitar,,1,,Traitar,,1,,Traitar,,1,,Traitar,,0,,Traitar,
AB238928.1.1492,Bacteroidota,Parabacteroides,anaerobic,,Traitar,,negative,,Traitar,,0,,Traitar,,0,,Traitar,,1,,Traitar,,0,,Traitar,,0,,Traitar,,1,,Traitar,,1,,Traitar,,0,,Traitar,,1,,Traitar,,0,,Traitar,
AB241130.1.1446,Bacteroidota,Candidatus Cardinium,aerobic,0.746,SNE_predicted,0.8397338985003557,negative,0.802,SNE_predicted,0.7907925407925409,0,0.539,SNE_predicted,0.6391401701746529,0,0.932,SNE_predicted,0.5636363636363636,0,0.768,SNE_predicted,0.744343891402715,0,0.938,SNE_predicted,0.8064516129032258,0,0.832,SNE_predicted,0.6015625,0,0.861,SNE_predicted,0.8125,0,0.697,SNE_predicted,0.6463844797178131,0,0.699,SNE_predicted,0.6103678929765886,0,0.761,SNE_predicted,0.5638888888888889,0,0.993,SNE_predicted,0.7096774193548386
AB243992.1.1538,Bacillota,Incertae Sedis,aerobic,0.832,SNE_predicted,0.7874457174470512,negative,0.737,SNE_predicted,0.7491987179487181,0,0.583,SNE_predicted,0.6181818181818182,0,0.969,SNE_predicted,0.5636363636363636,0,0.726,SNE_predicted,0.612962962962963,0,0.964,SNE_predicted,0.4560117302052785,0,0.862,SNE_predicted,0.6527777777777778,0,0.946,SNE_predicted,0.5305555555555554,1,0.725,SNE_predicted,0.6324137931034484,1,0.561,SNE_predicted,0.5872576177285318,0,0.521,SNE_predicted,0.5538651315789473,0,0.99,SNE_predicted,0.7096774193548386
AB255081.1.1485,Bacillota,Incertae Sedis,aerobic,0.814,SNE_predicted,0.7874457174470512,negative,0.631,SNE_predicted,0.7491987179487181,0,0.719,SNE_predicted,0.6181818181818182,0,0.972,SNE_predicted,0.5636363636363636,0,0.769,SNE_predicted,0.612962962962963,0,0.951,SNE_predicted,0.4560117302052785,0,0.764,SNE_predicted,0.6527777777777778,0,0.958,SNE_predicted,0.5305555555555554,1,0.622,SNE_predicted,0.6324137931034484,0,0.595,SNE_predicted,0.5872576177285318,0,0.61,SNE_predicted,0.5538651315789473,0,0.992,SNE_predicted,0.7096774193548386
AB259061.1.1545,Bacillota,Streptococcus,anaerobic,0.754,SNE_predicted,0.7874457174470512,positive,0.582,SNE_predicted,0.7491987179487181,0,0.939,SNE_predicted,0.6181818181818182,0,0.907,SNE_predicted,0.5636363636363636,1,0.607,SNE_predicted,0.612962962962963,0,0.8,SNE_predicted,0.4560117302052785,0,0.96,SNE_predicted,0.6527777777777778,0,0.852,SNE_predicted,0.5305555555555554,1,0.753,SNE_predicted,0.6324137931034484,1,0.56,SNE_predicted,0.5872576177285318,0,0.562,SNE_predicted,0.5538651315789473,0,0.947,SNE_predicted,0.7096774193548386
AB261128.1.1492,Bacteroidota,Parabacteroides,anaerobic,,Traitar,,negative,,Traitar,,0,,Traitar,,0,,Traitar,,1,,Traitar,,0,,Traitar,,0,,Traitar,,1,,Traitar,,1,,Traitar,,1,,Traitar,,1,,Traitar,,0,,Traitar,
AB264066.1.1465,Bacillota,Incertae Sedis,anaerobic,0.816,SNE_predicted,0.7874457174470512,positive,0.697,SNE_predicted,0.7491987179487181,0,0.851,SNE_predicted,0.6181818181818182,0,0.85,SNE_predicted,0.5636363636363636,0,0.595,SNE_predicted,0.612962962962963,0,0.897,SNE_predicted,0.4560117302052785,0,0.952,SNE_predicted,0.6527777777777778,0,0.864,SNE_predicted,0.5305555555555554,1,0.553,SNE_predicted,0.6324137931034484,0,0.701,SNE_predicted,0.5872576177285318,0,0.648,SNE_predicted,0.5538651315789473,0,0.979,SNE_predicted,0.7096774193548386
AB264069.1.1447,Bacteroidota,Butyricimonas,anaerobic,0.966,SNE_predicted,0.8397338985003557,negative,0.668,SNE_predicted,0.7907925407925409,0,0.857,SNE_predicted,0.6391401701746529,0,0.778,SNE_predicted,0.5636363636363636,1,0.638,SNE_predicted,0.744343891402715,0,0.894,SNE_predicted,0.8064516129032258,0,0.974,SNE_predicted,0.6015625,0,0.638,SNE_predicted,0.8125,1,0.695,SNE_predicted,0.6463844797178131,0,0.653,SNE_predicted,0.6103678929765886,0,0.723,SNE_predicted,0.5638888888888889,0,0.972,SNE_predicted,0.7096774193548386
AB264073.1.1456,Bacillota,Christensenellaceae R-7 group,anaerobic,0.926,SNE_predicted,0.7874457174470512,positive,0.676,SNE_predicted,0.7491987179487181,0,0.868,SNE_predicted,0.6181818181818182,0,0.691,SNE_predicted,0.5636363636363636,0,0.634,SNE_predicted,0.612962962962963,0,0.938,SNE_predicted,0.4560117302052785,0,0.978,SNE_predicted,0.6527777777777778,0,0.882,SNE_predicted,0.5305555555555554,0,0.52,SNE_predicted,0.6324137931034484,0,0.717,SNE_predicted,0.5872576177285318,0,0.702,SNE_predicted,0.5538651315789473,0,0.993,SNE_predicted,0.7096774193548386
AB264082.1.1445,Bacillota,Colidextribacter,anaerobic,0.969,SNE_predicted,0.7874457174470512,positive,0.937,SNE_predicted,0.7491987179487181,0,0.901,SNE_predicted,0.6181818181818182,0,0.583,SNE_predicted,0.5636363636363636,0,0.528,SNE_predicted,0.612962962962963,0,0.885,SNE_predicted,0.4560117302052785,0,0.99,SNE_predicted,0.6527777777777778,0,0.909,SNE_predicted,0.5305555555555554,1,0.578,SNE_predicted,0.6324137931034484,0,0.674,SNE_predicted,0.5872576177285318,0,0.654,SNE_predicted,0.5538651315789473,0,0.994,SNE_predicted,0.7096774193548386
AB264126.1.1422,Bacteroidota,Nubsella,aerobic,,Traitar,,negative,,Traitar,,0,,Traitar,,0,,Traitar,,1,,Traitar,,0,,Traitar,,0,,Traitar,,1,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,
AB266102.1.1428,Actinomycetota,Asaccharobacter,anaerobic,0.925,SNE_predicted,0.8629617127877274,positive,0.783,SNE_predicted,0.8323863636363636,0,0.919,SNE_predicted,0.6600985221674877,0,0.772,SNE_predicted,0.5636363636363636,1,0.611,SNE_predicted,0.7096153846153846,0,0.734,SNE_predicted,0.6219135802469136,0,0.976,SNE_predicted,0.5712121212121212,0,0.678,SNE_predicted,0.7891304347826087,1,0.723,SNE_predicted,0.6878402903811253,0,0.576,SNE_predicted,0.537842190016103,0,0.64,SNE_predicted,0.4651442307692308,0,0.986,SNE_predicted,0.7096774193548386
AB267809.1.1461,Bacteroidota,Barnesiella,anaerobic,,Traitar,,negative,,Traitar,,0,,Traitar,,0,,Traitar,,1,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,1,,Traitar,,1,,Traitar,,0,,Traitar,,0,,Traitar,
AB270083.1.1322,Bacillota,Incertae Sedis,anaerobic,0.696,SNE_predicted,0.7874457174470512,positive,0.612,SNE_predicted,0.7491987179487181,0,0.846,SNE_predicted,0.6181818181818182,0,0.856,SNE_predicted,0.5636363636363636,1,0.564,SNE_predicted,0.612962962962963,0,0.809,SNE_predicted,0.4560117302052785,0,0.904,SNE_predicted,0.6527777777777778,0,0.82,SNE_predicted,0.5305555555555554,1,0.662,SNE_predicted,0.6324137931034484,0,0.554,SNE_predicted,0.5872576177285318,0,0.611,SNE_predicted,0.5538651315789473,0,0.96,SNE_predicted,0.7096774193548386
AB272322.1.1204,Pseudomonadota,Afipia,anaerobic,0.438,SNE_predicted,0.8687942652662888,negative,0.537,SNE_predicted,0.7907925407925409,0,0.643,SNE_predicted,0.6391401701746529,0,0.948,SNE_predicted,0.5636363636363636,0,0.522,SNE_predicted,0.6889740796603542,0,0.838,SNE_predicted,0.6281256411184727,0,0.912,SNE_predicted,0.6085174663299663,0,0.932,SNE_predicted,0.7107286634460547,1,0.616,SNE_predicted,0.6555461877341289,0,0.545,SNE_predicted,0.5784892335737412,0,0.613,SNE_predicted,0.5276327504123557,0,0.967,SNE_predicted,0.7096774193548386
AB272335.1.1200,Pseudomonadota,Bradyrhizobium,aerobic,0.719,SNE_predicted,0.8687942652662888,negative,0.767,SNE_predicted,0.7907925407925409,0,0.6,SNE_predicted,0.6391401701746529,0,0.959,SNE_predicted,0.5636363636363636,0,0.757,SNE_predicted,0.6889740796603542,0,0.93,SNE_predicted,0.6281256411184727,0,0.816,SNE_predicted,0.6085174663299663,0,0.921,SNE_predicted,0.7107286634460547,0,0.651,SNE_predicted,0.6555461877341289,0,0.753,SNE_predicted,0.5784892335737412,0,0.703,SNE_predicted,0.5276327504123557,0,0.994,SNE_predicted,0.7096774193548386
AB272364.1.1268,Bacillota,Kurthia,aerobic,0.654,SNE_predicted,0.7874457174470512,negative,0.547,SNE_predicted,0.7491987179487181,0,0.67,SNE_predicted,0.6181818181818182,0,0.927,SNE_predicted,0.5636363636363636,0,0.777,SNE_predicted,0.612962962962963,0,0.846,SNE_predicted,0.4560117302052785,0,0.732,SNE_predicted,0.6527777777777778,0,0.886,SNE_predicted,0.5305555555555554,0,0.56,SNE_predicted,0.6324137931034484,0,0.622,SNE_predicted,0.5872576177285318,0,0.565,SNE_predicted,0.5538651315789473,0,0.983,SNE_predicted,0.7096774193548386
AB272373.1.1283,Pseudomonadota,Paenalcaligenes,aerobic,0.397,SNE_predicted,0.8687942652662888,negative,0.645,SNE_predicted,0.7907925407925409,0,0.637,SNE_predicted,0.6391401701746529,0,0.933,SNE_predicted,0.5636363636363636,0,0.693,SNE_predicted,0.6889740796603542,0,0.862,SNE_predicted,0.6281256411184727,0,0.762,SNE_predicted,0.6085174663299663,0,0.853,SNE_predicted,0.7107286634460547,1,0.627,SNE_predicted,0.6555461877341289,0,0.572,SNE_predicted,0.5784892335737412,0,0.626,SNE_predicted,0.5276327504123557,0,0.949,SNE_predicted,0.7096774193548386
AB286023.1.1473,Actinomycetota,Janibacter,aerobic,0.688,SNE_predicted,0.8629617127877274,positive,0.707,SNE_predicted,0.8323863636363636,0,0.895,SNE_predicted,0.6600985221674877,0,0.902,SNE_predicted,0.5636363636363636,0,0.779,SNE_predicted,0.7096153846153846,0,0.923,SNE_predicted,0.6219135802469136,0,0.728,SNE_predicted,0.5712121212121212,0,0.899,SNE_predicted,0.7891304347826087,0,0.509,SNE_predicted,0.6878402903811253,1,0.555,SNE_predicted,0.537842190016103,1,0.624,SNE_predicted,0.4651442307692308,0,0.989,SNE_predicted,0.7096774193548386
AB288920.1.1350,Bacillota,Thomasclavelia,anaerobic,0.803,SNE_predicted,0.7874457174470512,positive,0.686,SNE_predicted,0.7491987179487181,0,0.793,SNE_predicted,0.6181818181818182,0,0.891,SNE_predicted,0.5636363636363636,1,0.554,SNE_predicted,0.612962962962963,0,0.676,SNE_predicted,0.4560117302052785,0,0.932,SNE_predicted,0.6527777777777778,0,0.742,SNE_predicted,0.5305555555555554,1,0.71,SNE_predicted,0.6324137931034484,0,0.52,SNE_predicted,0.5872576177285318,0,0.616,SNE_predicted,0.5538651315789473,0,0.953,SNE_predicted,0.7096774193548386
AB294138.1.1215,Bacillota,Lachnoclostridium,anaerobic,,Traitar,,positive,,Traitar,,1,,Traitar,,1,,Traitar,,1,,Traitar,,1,,Traitar,,1,,Traitar,,0,,Traitar,,1,,Traitar,,0,,Traitar,,1,,Traitar,,0,,Traitar,
AB300988.1.1342,Bacillota,Megamonas,anaerobic,,Traitar,,negative,,Traitar,,0,,Traitar,,0,,Traitar,,1,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,1,,Traitar,,1,,Traitar,,1,,Traitar,,0,,Traitar,
AB300989.1.1489,Pseudomonadota,Sutterella,anaerobic,0.821,SNE_predicted,0.8687942652662888,negative,0.842,SNE_predicted,0.7907925407925409,0,0.799,SNE_predicted,0.6391401701746529,0,0.884,SNE_predicted,0.5636363636363636,0,0.511,SNE_predicted,0.6889740796603542,0,0.955,SNE_predicted,0.6281256411184727,0,0.956,SNE_predicted,0.6085174663299663,0,0.781,SNE_predicted,0.7107286634460547,1,0.66,SNE_predicted,0.6555461877341289,0,0.561,SNE_predicted,0.5784892335737412,0,0.623,SNE_predicted,0.5276327504123557,0,0.988,SNE_predicted,0.7096774193548386
AB331897.1.1481,Bacteroidota,Paraprevotella,anaerobic,,Traitar,,negative,,Traitar,,0,,Traitar,,0,,Traitar,,1,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,1,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,
AB365975.1.1498,Bacillota,Secundilactobacillus,facultatively,,Traitar,,positive,,Traitar,,0,,Traitar,,0,,Traitar,,1,,Traitar,,0,,Traitar,,0,,Traitar,,1,,Traitar,,1,,Traitar,,1,,Traitar,,0,,Traitar,,0,,Traitar,
AB370249.1.1521,Bacillota,Dialister,anaerobic,,Traitar,,negative,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,
AB374136.1.1447,Pseudomonadota,Tepidiphilus,aerobic,0.575,SNE_predicted,0.8687942652662888,negative,0.733,SNE_predicted,0.7907925407925409,1,0.573,SNE_predicted,0.6391401701746529,0,0.96,SNE_predicted,0.5636363636363636,0,0.797,SNE_predicted,0.6889740796603542,0,0.916,SNE_predicted,0.6281256411184727,0,0.792,SNE_predicted,0.6085174663299663,0,0.959,SNE_predicted,0.7107286634460547,0,0.674,SNE_predicted,0.6555461877341289,0,0.751,SNE_predicted,0.5784892335737412,0,0.701,SNE_predicted,0.5276327504123557,0,0.963,SNE_predicted,0.7096774193548386
AB425276.1.1515,Actinomycetota,Bifidobacterium,anaerobic,,Traitar,,positive,,Traitar,,0,,Traitar,,0,,Traitar,,1,,Traitar,,0,,Traitar,,0,,Traitar,,1,,Traitar,,1,,Traitar,,1,,Traitar,,0,,Traitar,,0,,Traitar,
AB425929.1.1502,Bacillota,Limosilactobacillus,anaerobic,0.537,SNE_predicted,0.7874457174470512,positive,,Traitar,,0,,Traitar,,0,,Traitar,,1,,Traitar,,0,,Traitar,,0,,Traitar,,1,,Traitar,,1,,Traitar,,1,,Traitar,,0,,Traitar,,0,,Traitar,
AB438958.1.1532,Pseudomonadota,Psychrobacter,aerobic,0.551,SNE_predicted,0.8687942652662888,negative,0.628,SNE_predicted,0.7907925407925409,0,0.685,SNE_predicted,0.6391401701746529,0,0.913,SNE_predicted,0.5636363636363636,0,0.678,SNE_predicted,0.6889740796603542,0,0.922,SNE_predicted,0.6281256411184727,0,0.858,SNE_predicted,0.6085174663299663,0,0.837,SNE_predicted,0.7107286634460547,1,0.617,SNE_predicted,0.6555461877341289,0,0.56,SNE_predicted,0.5784892335737412,0,0.639,SNE_predicted,0.5276327504123557,0,0.965,SNE_predicted,0.7096774193548386
AB443948.1.1484,Bacteroidota,Butyricimonas,anaerobic,0.892,SNE_predicted,0.8397338985003557,negative,0.763,SNE_predicted,0.7907925407925409,0,0.809,SNE_predicted,0.6391401701746529,0,0.871,SNE_predicted,0.5636363636363636,0,0.528,SNE_predicted,0.744343891402715,0,0.954,SNE_predicted,0.8064516129032258,0,0.938,SNE_predicted,0.6015625,0,0.714,SNE_predicted,0.8125,0,0.504,SNE_predicted,0.6463844797178131,0,0.625,SNE_predicted,0.6103678929765886,0,0.678,SNE_predicted,0.5638888888888889,0,0.984,SNE_predicted,0.7096774193548386
AB443949.1.1486,Bacteroidota,Butyricimonas,anaerobic,,Traitar,,negative,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,
AB444081.1.1207,Thermodesulfobacteriota,Desulfovibrio,anaerobic,0.856,SNE_predicted,0.8397338985003557,positive,0.686,SNE_predicted,0.7907925407925409,0,0.87,SNE_predicted,0.6391401701746529,0,0.792,SNE_predicted,0.5636363636363636,1,0.526,SNE_predicted,0.6889740796603542,0,0.867,SNE_predicted,0.6281256411184727,0,0.967,SNE_predicted,0.6085174663299663,0,0.837,SNE_predicted,0.7107286634460547,1,0.594,SNE_predicted,0.6555461877341289,0,0.621,SNE_predicted,0.5784892335737412,0,0.62,SNE_predicted,0.5276327504123557,0,0.985,SNE_predicted,0.7096774193548386
AB470329.1.1491,Actinomycetota,Bifidobacterium,anaerobic,0.716,SNE_predicted,0.8629617127877274,positive,0.652,SNE_predicted,0.8323863636363636,0,0.822,SNE_predicted,0.6600985221674877,0,0.837,SNE_predicted,0.5636363636363636,1,0.607,SNE_predicted,0.7096153846153846,0,0.766,SNE_predicted,0.6219135802469136,0,0.897,SNE_predicted,0.5712121212121212,0,0.847,SNE_predicted,0.7891304347826087,1,0.695,SNE_predicted,0.6878402903811253,1,0.55,SNE_predicted,0.537842190016103,0,0.689,SNE_predicted,0.4651442307692308,0,0.959,SNE_predicted,0.7096774193548386
AB470343.1.1485,Bacteroidota,Parabacteroides,anaerobic,0.927,SNE_predicted,0.8397338985003557,positive,0.588,SNE_predicted,0.7907925407925409,0,0.873,SNE_predicted,0.6391401701746529,0,0.633,SNE_predicted,0.5636363636363636,1,0.7,SNE_predicted,0.744343891402715,0,0.798,SNE_predicted,0.8064516129032258,0,0.955,SNE_predicted,0.6015625,0,0.746,SNE_predicted,0.8125,1,0.727,SNE_predicted,0.6463844797178131,1,0.572,SNE_predicted,0.6103678929765886,1,0.521,SNE_predicted,0.5638888888888889,0,0.92,SNE_predicted,0.7096774193548386
AB480534.1.1481,Bacteroidota,Prevotella,anaerobic,,Traitar,,negative,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,0,,Traitar,,1,,Traitar,,1,,Traitar,,0,,Traitar,,0,,Traitar,
AB487517.1.1356,Pseudomonadota,Lysobacter,aerobic,0.834,SNE_predicted,0.8687942652662888,negative,0.629,SNE_predicted,0.7907925407925409,0,0.615,SNE_predicted,0.6391401701746529,0,0.916,SNE_predicted,0.5636363636363636,0,0.75,SNE_predicted,0.6889740796603542,0,0.868,SNE_predicted,0.6281256411184727,0,0.62,SNE_predicted,0.6085174663299663,0,0.882,SNE_predicted,0.7107286634460547,0,0.652,SNE_predicted,0.6555461877341289,0,0.651,SNE_predicted,0.5784892335737412,0,0.565,SNE_predicted,0.5276327504123557,0,0.982,SNE_predicted,0.7096774193548386
AB487690.1.1322,Bacillota,Christensenellaceae R-7 group,anaerobic,0.84,SNE_predicted,0.7874457174470512,positive,0.732,SNE_predicted,0.7491987179487181,0,0.742,SNE_predicted,0.6181818181818182,0,0.742,SNE_predicted,0.5636363636363636,1,0.538,SNE_predicted,0.612962962962963,0,0.81,SNE_predicted,0.4560117302052785,0,0.941,SNE_predicted,0.6527777777777778,0,0.88,SNE_predicted,0.5305555555555554,1,0.631,SNE_predicted,0.6324137931034484,1,0.505,SNE_predicted,0.5872576177285318,0,0.65,SNE_predicted,0.5538651315789473,0,0.973,SNE_predicted,0.7096774193548386
AB490801.1.1479,Bacteroidota,Bacteroides,anaerobic,,Traitar,,negative,,Traitar,,0,,Traitar,,0,,Traitar,,1,,Traitar,,0,,Traitar,,0,,Traitar,,1,,Traitar,,1,,Traitar,,1,,Traitar,,1,,Traitar,,0,,Traitar,
